date,store,category,unit_price,units_sold
2023-03-27,South,Toys,41.11,3
2023-06-19,Central,Groceries,28.51,4
2024-01-06,West,Clothing,70.07,1
2023-06-12,North,Home & Garden,45.92,2
2023-10-06,East,Groceries,34.18,1
2023-01-08,south,Toys,14.44,4
2024-02-02,West,Toys,22.47,3
2023-09-03,West,Clothing,78.36,1
2024-01-15,North,Groceries,59.66,2
2023-06-10,South,Toys,41.45,2
2023-05-27,Central,Clothing,54.2,4
2023-08-21,South,Toys,45.21,4
2023-08-27,east,Toys,33.06,1
2023-01-23,South,Toys,61.31,3
2024-02-15,East,Electronics,306.88,3
2024-04-30,Central,Clothing,58.92,1
2023-10-31,South,Clothing,99.89,5
2024-03-13,North,Groceries,55.39,5
2024-10-27,East,Electronics,799.82,2
2023-05-10,South,Groceries,50.89,4
2023-01-23,north,Electronics,216.45,4
2024-10-25,North,Toys,11.4,4
2023-10-01,Central,Electronics,473.53,4
2024-05-29,West,Groceries,59.15,2
2023-10-06,East,Toys,31.91,4
2023-08-14,East,Electronics,280.85,1
2024-08-22,West,Electronics,538.78,1
2023-08-03,East,Clothing,102.52,5
2024-11-14,South,Home & Garden,150.76,5
2024-03-27,Central,Electronics,155.77,2
2024-03-11,Central,Electronics,537.66,1
2023-10-02,south,Clothing,46.0,3
2023-11-16,North,Groceries,19.76,2
2023-09-27,Central,Clothing,76.89,5
2023-01-10,North,Toys,50.64,2
2024-01-03,West,Home & Garden,195.88,2
2024-06-05,North,Clothing,116.44,1
2023-07-12,East,Electronics,304.83,5
2023-09-29,East,Electronics,453.81,4
2023-06-07,East,Home & Garden,87.27,3
2023-08-06,South,Clothing,62.27,4
2023-05-17,South,Electronics,239.83,1
2023-09-18,North,Clothing,66.74,1
2023-03-20,East,Home & Garden,243.71,2
2023-06-04,West,Electronics,375.27,3
2023-10-31,North,Toys,36.07,5
2023-11-14,South,Electronics,204.72,1
2023-10-27,East,Groceries,10.44,5
2023-12-04,West,Home & Garden,188.33,1
2024-04-10,East,Clothing,19.15,2
2024-01-06,East,Electronics,679.38,3
2024-12-15,Central,Electronics,1069.43,4
2024-02-01,East,Clothing,33.86,2
2023-09-22,West,Groceries,7.91,1
2024-03-22,Central,Toys,,3
2024-01-19,West,Groceries,34.59,1
2023-08-18,Central,Groceries,22.96,2
2024-03-19,East,Toys,78.03,3
2023-06-23,North,Electronics,818.69,5
2023-05-03,South,Groceries,39.27,1
2023-07-30,South,Home & Garden,43.42,1
2024-01-15,South,Clothing,93.97,4
2023-01-19,Central,Electronics,522.58,2
2024-06-27,North,Electronics,461.71,5
2024-11-27,Central,Toys,26.67,2
2023-09-14,East,Electronics,618.84,1
2024-09-20,East,Electronics,257.11,1
2024-01-20,East,Groceries,6.87,3
2023-01-04,South,Clothing,35.56,5
2023-03-19,South,Clothing,100.95,4
2023-07-13,Central,Clothing,62.15,2
2023-10-31,West,Clothing,25.49,2
2024-06-26,South,Home & Garden,273.85,2
2024-07-12,West,Electronics,368.26,2
2024-04-04,West,Groceries,28.03,1
2024-10-08,West,Groceries,49.2,4
2024-08-10,Central,Electronics,813.04,1
2024-03-19,Central,Electronics,220.6,2
2024-10-20,Central,Home & Garden,89.66,5
2023-02-03,Central,Clothing,18.06,3
2023-09-13,East,Home & Garden,83.71,4
2023-08-18,South,Home & Garden,182.3,3
2023-10-30,Central,Home & Garden,185.83,4
2024-01-01,South,Electronics,469.04,2
2023-06-21,North,Electronics,461.14,2
2023-12-24,East,Clothing,35.64,3
2023-04-19,Central,Clothing,94.53,3
2024-02-17,Central,Electronics,538.32,1
2024-11-02,Central,Home & Garden,76.62,5
2024-10-27,West,Home & Garden,195.44,3
2024-10-17,East,Toys,27.46,4
2024-08-07,Central,Electronics,582.92,3
2024-01-18,Central,Groceries,50.31,4
2023-09-02,South,Electronics,690.18,5
2023-09-10,Central,Groceries,48.65,1
2023-03-27,South,Home & Garden,179.45,2
2023-10-01,East,Home & Garden,82.78,2
2023-12-16,Central,Electronics,,5
2023-11-20,North,Electronics,790.64,1
2023-09-12,East,Home & Garden,126.79,3
2024-01-16,West,Clothing,59.48,2
2023-09-19,West,Groceries,22.81,4
2024-04-22,South,Electronics,752.49,3
2024-07-29,West,Home & Garden,63.04,3
2023-11-23,East,Electronics,272.18,2
2024-12-12,North,Toys,94.58,4
2024-07-25,West,Clothing,24.8,4
2024-02-06,East,Groceries,41.17,4
2023-06-02,east,Groceries,11.94,1
2023-07-01,East,Electronics,436.21,1
2023-12-20,North,Electronics,883.04,2
2023-04-27,South,Toys,70.89,1
2024-10-13,east,Electronics,292.74,4
2024-11-18,South,Toys,73.59,2
2023-08-21,Central,Toys,70.31,4
2024-08-05,North,Electronics,174.01,2
2024-11-03,Central,Electronics,776.9,1
2023-09-13,West,Electronics,808.86,2
2024-07-28,North,Electronics,680.49,3
2023-04-28,South,Clothing,80.03,5
2023-08-05,North,Groceries,6.58,1
2023-06-17,West,Clothing,65.9,4
2023-06-06,South,Clothing,71.1,5
2023-11-08,North,Toys,55.46,2
2023-02-18,West,Clothing,102.4,3
2023-09-06,West,Clothing,77.7,5
2023-01-07,East,Clothing,109.0,3
2024-12-02,South,Clothing,111.24,3
2024-07-30,West,Clothing,90.28,1
2023-01-25,central,Electronics,764.3,2
2024-09-29,South,Electronics,276.8,5
2024-01-22,Central,Clothing,80.11,1
2023-04-18,East,Toys,75.29,5
2023-04-15,South,Groceries,40.4,5
2023-03-05,West,Clothing,58.93,4
2024-10-25,East,Home & Garden,71.34,2
2024-11-15,East,Home & Garden,125.75,3
2023-06-18,West,Home & Garden,195.43,2
2023-01-13,East,Groceries,26.12,1
2024-09-23,East,Clothing,87.07,4
2023-06-20,Central,Clothing,77.35,3
2024-12-12,South,Clothing,83.05,2
2023-12-24,Central,Home & Garden,232.24,5
2024-09-08,west,Toys,67.99,5
2024-04-19,Central,Toys,43.79,3
2023-03-21,North,Groceries,11.23,4
2023-05-04,South,Groceries,57.19,1
2023-08-18,South,Home & Garden,254.64,3
2024-06-21,North,Electronics,817.26,4
2023-05-29,West,Home & Garden,144.25,2
2024-12-09,North,Toys,58.87,4
2023-09-21,Central,Home & Garden,120.65,5
2024-10-27,Central,Groceries,19.43,5
2023-12-16,East,Clothing,75.36,4
2023-11-24,East,Toys,49.49,2
2023-08-28,Central,Groceries,44.11,5
2024-12-22,North,Clothing,34.86,2
2023-11-02,North,Electronics,639.94,5
2023-11-12,East,Home & Garden,82.32,1
2023-07-12,South,Electronics,532.24,2
2024-07-16,East,Groceries,55.83,1
2024-03-25,East,Electronics,774.45,5
2024-11-09,Central,Clothing,108.94,4
2024-03-25,South,Electronics,291.06,3
2024-11-17,east,Groceries,6.42,2
2024-11-12,north,Clothing,86.55,2
2023-04-30,East,Toys,68.73,2
2024-08-26,South,Groceries,43.01,2
2024-08-21,Central,Groceries,56.03,5
2024-01-07,South,Home & Garden,65.85,3
2023-10-25,South,Home & Garden,268.42,2
2023-10-31,East,Home & Garden,205.45,4
2024-04-27,East,Clothing,15.23,5
2023-12-12,West,Groceries,25.8,4
2023-05-20,North,Toys,75.37,3
2023-09-03,North,Home & Garden,252.72,2
2023-05-13,South,Groceries,52.02,3
2023-08-20,South,Clothing,35.34,5
2023-04-06,North,Home & Garden,79.86,4
2023-08-30,North,Clothing,73.98,4
2023-04-21,Central,Toys,50.6,1
2024-07-25,West,Groceries,44.24,3
2023-06-28,South,Toys,57.67,4
2023-10-01,West,Home & Garden,80.1,2
2024-10-16,north,Electronics,772.01,4
2024-12-07,West,Clothing,57.67,1
2024-05-21,East,Groceries,15.04,4
2023-07-04,East,Electronics,411.48,3
2023-06-09,West,Toys,66.95,5
2024-12-10,West,Clothing,39.63,4
2023-02-06,South,Groceries,49.28,3
2023-11-20,Central,Groceries,42.2,4
2024-03-02,North,Home & Garden,271.44,3
2024-02-09,East,Electronics,497.01,5
2023-07-04,South,Groceries,40.86,1
2023-01-23,Central,Clothing,21.81,2
2023-01-05,South,Groceries,39.0,5
2024-08-25,North,Clothing,78.81,4
2024-01-20,West,Toys,56.43,1
2023-08-15,North,Electronics,660.31,4
2023-08-04,West,Clothing,85.89,2
2024-10-13,East,Clothing,27.44,1
2024-04-07,North,Electronics,424.09,4
2024-08-15,Central,Toys,71.71,5
2024-06-14,West,Home & Garden,262.0,1
2024-11-24,East,Groceries,46.63,5
2024-01-31,West,Home & Garden,81.59,4
2024-01-10,Central,Electronics,524.46,5
2023-02-17,Central,Groceries,35.07,5
2023-01-09,East,Home & Garden,48.62,4
2024-10-10,Central,Home & Garden,269.28,3
2023-06-25,Central,Toys,20.11,2
2023-03-22,South,Clothing,71.22,1
2024-10-07,South,Home & Garden,38.93,3
2024-06-12,West,Clothing,80.64,1
2023-01-18,East,Clothing,32.69,2
2023-01-30,East,Toys,78.65,2
2023-02-25,East,Clothing,16.92,4
2024-12-01,West,Electronics,683.86,4
2023-07-11,East,Clothing,35.29,2
2024-04-26,East,Electronics,503.75,1
2024-03-31,North,Clothing,55.78,3
2023-12-25,North,Clothing,96.77,2
2023-05-13,South,Home & Garden,51.07,2
2024-09-04,East,Groceries,31.55,4
2024-09-23,Central,Clothing,94.68,1
2024-05-27,North,Toys,68.27,1
2024-11-26,North,Toys,79.46,3
2023-05-31,East,Clothing,116.8,5
2024-08-28,East,Groceries,52.11,5
2023-10-25,North,Electronics,479.5,5
2023-08-29,Central,Home & Garden,180.34,3
2023-08-02,south,Electronics,419.82,4
2024-03-01,South,Toys,39.68,2
2024-01-28,South,Toys,69.82,2
2023-08-11,South,Clothing,46.36,1
2023-08-08,East,Electronics,452.31,1
2024-12-17,East,Electronics,1185.4,1
2024-03-14,north,Clothing,83.52,5
2023-02-21,South,Home & Garden,224.64,4
2024-07-29,Central,Toys,70.56,1
2023-01-31,South,Clothing,99.37,3
2024-09-01,Central,Groceries,30.64,4
2024-07-09,north,Clothing,79.09,4
2024-05-08,South,Groceries,35.38,3
2023-07-07,West,Home & Garden,116.91,3
2023-01-06,West,Clothing,88.31,1
2024-11-21,west,Clothing,19.07,3
2024-06-02,West,Clothing,114.54,5
2024-07-19,South,Groceries,24.87,5
2024-06-18,North,Electronics,627.27,3
2024-03-03,South,Groceries,5.19,5
2024-11-27,Central,Groceries,35.44,5
2023-04-02,North,Home & Garden,135.77,4
2023-01-19,east,Groceries,19.13,5
2023-07-15,East,Electronics,868.36,4
2024-05-15,West,Home & Garden,237.09,1
2023-12-12,North,Home & Garden,127.65,1
2023-07-21,Central,Groceries,13.74,1
2024-12-12,West,Home & Garden,38.16,3
2023-12-09,South,Electronics,1259.08,3
2024-03-31,East,Groceries,27.83,5
2024-11-18,West,Electronics,283.88,3
2023-09-25,South,Toys,13.94,3
2024-08-06,Central,Toys,10.03,5
2024-12-04,North,Groceries,42.57,4
2023-03-17,East,Electronics,179.56,5
2023-11-01,West,Toys,56.82,3
2023-11-26,South,Toys,24.48,4
2023-12-31,North,Clothing,73.23,5
2024-08-22,East,Home & Garden,153.88,4
2023-05-03,East,Electronics,227.44,3
2024-11-27,East,Home & Garden,143.29,4
2024-11-01,West,Clothing,42.53,1
2024-12-05,South,Toys,102.36,5
2023-12-31,North,Toys,26.18,1
2024-11-26,West,Toys,77.94,2
2023-03-13,East,Electronics,654.27,3
2023-08-22,Central,Electronics,601.36,2
2024-08-22,Central,Toys,31.53,3
2024-08-19,West,Electronics,400.31,1
2024-01-24,West,Clothing,92.21,3
2024-06-10,East,Groceries,45.96,4
2023-04-10,North,Toys,37.3,3
2023-08-27,Central,Clothing,76.83,3
2023-10-06,North,Home & Garden,275.6,1
2024-09-30,Central,Home & Garden,160.69,3
2024-10-31,West,Toys,23.2,1
2024-03-24,South,Clothing,66.14,2
2024-11-13,West,Groceries,5.58,1
2023-01-16,South,Clothing,117.47,4
2024-12-26,Central,Electronics,927.48,5
2023-11-30,East,Home & Garden,216.46,1
2024-09-11,South,Groceries,19.35,5
2024-09-05,East,Home & Garden,130.46,1
2023-09-09,Central,Electronics,270.52,5
2024-09-13,South,Clothing,57.41,5
2024-02-18,West,Clothing,62.7,5
2023-08-08,South,Toys,50.16,1
2024-12-17,South,Clothing,15.07,5
2024-01-12,West,Groceries,27.3,1
2023-04-19,North,Groceries,51.25,5
2024-04-05,South,Toys,63.05,1
2023-03-31,West,Electronics,437.2,2
2023-11-22,Central,Home & Garden,251.86,2
2023-08-30,West,Clothing,74.06,1
2023-05-29,West,Toys,71.91,3
2023-08-18,East,Clothing,69.97,4
2024-08-03,North,Toys,56.73,3
2024-04-10,south,Toys,14.82,4
2023-01-18,Central,Electronics,229.94,4
2023-12-04,south,Electronics,811.07,2
2023-11-12,East,Groceries,37.39,5
2023-05-23,South,Toys,48.26,5
2024-05-01,South,Groceries,35.77,2
2023-02-04,East,Clothing,56.64,3
2023-03-30,South,Electronics,803.66,3
2023-03-19,West,Home & Garden,277.81,1
2023-01-15,South,Home & Garden,25.0,5
2024-11-13,South,Home & Garden,264.9,1
2024-08-09,south,Toys,19.33,4
2024-02-25,East,Toys,22.11,3
2024-09-16,North,Electronics,201.35,4
2024-04-02,Central,Clothing,119.15,2
2024-09-19,South,Clothing,94.58,5
2024-03-27,West,Clothing,40.62,2
2024-06-16,South,Home & Garden,157.36,4
2024-07-05,North,Toys,54.24,4
2024-01-07,West,Electronics,482.37,4
2023-08-17,Central,Toys,74.41,3
2024-09-18,East,Toys,77.43,2
2023-08-11,Central,Groceries,44.56,1
2024-01-30,South,Groceries,39.68,2
2023-08-17,West,Groceries,23.68,1
2023-06-18,West,Toys,44.3,2
2024-08-05,West,Home & Garden,90.91,3
2024-11-07,South,Home & Garden,230.28,2
2023-07-02,East,Groceries,37.13,2
2024-02-10,East,Clothing,17.83,3
2024-01-26,North,Toys,79.72,5
2024-01-26,West,Home & Garden,42.26,3
2023-12-23,North,Home & Garden,98.05,2
2023-08-31,east,Toys,64.36,2
2024-05-18,South,Groceries,18.47,4
2023-05-30,Central,Groceries,19.87,3
2023-01-16,West,Toys,43.55,3
2024-02-27,South,Groceries,7.58,2
2024-06-06,East,Home & Garden,253.65,2
2024-07-02,West,Clothing,78.09,5
2024-05-29,North,Toys,26.17,4
2023-05-26,South,Electronics,691.22,2
2024-02-11,East,Electronics,599.97,1
2024-07-16,West,Groceries,52.34,4
2024-08-17,West,Clothing,65.23,2
2024-10-22,West,Clothing,96.24,4
2023-10-09,Central,Groceries,58.4,5
2024-04-27,West,Clothing,50.39,4
2023-11-22,North,Groceries,52.02,5
2023-08-31,West,Groceries,50.09,2
2024-05-14,South,Groceries,52.33,5
2024-04-03,South,Toys,34.61,3
2023-02-17,East,Groceries,20.83,2
2023-02-25,North,Home & Garden,297.8,4
2023-03-20,Central,Electronics,455.31,2
2023-01-26,West,Groceries,33.2,5
2023-07-04,North,Electronics,416.0,2
2024-05-11,Central,Toys,40.18,3
2024-12-20,South,Electronics,744.84,1
2024-03-29,South,Electronics,850.06,2
2023-04-17,North,Toys,70.14,3
2023-11-12,Central,Toys,,5
2023-01-07,East,Toys,79.04,2
2024-04-14,South,Clothing,19.32,4
2023-10-31,North,Electronics,524.38,4
2023-06-06,Central,Toys,43.3,3
2024-01-10,East,Groceries,42.48,5
2024-09-20,Central,Home & Garden,100.01,3
2023-10-24,East,Clothing,32.97,4
2024-07-15,North,Home & Garden,297.63,3
2023-01-21,East,Electronics,256.69,1
2024-05-31,Central,Home & Garden,69.92,4
2024-06-01,North,Electronics,787.58,2
2023-06-01,East,Groceries,44.43,3
2023-06-07,Central,Electronics,760.66,2
2023-03-05,East,Groceries,18.62,4
2023-03-29,East,Toys,70.26,1
2024-04-20,West,Toys,17.77,3
2023-11-27,West,Clothing,66.24,2
2024-09-21,South,Electronics,618.7,4
2024-04-20,Central,Electronics,511.7,1
2024-07-25,South,Groceries,41.79,4
2023-05-16,East,Electronics,680.01,3
2024-05-31,South,Groceries,44.31,2
2023-03-07,East,Electronics,535.67,3
2024-01-21,West,Clothing,50.28,3
2024-05-04,North,Groceries,47.21,2
2023-08-20,East,Groceries,26.8,1
2023-11-12,Central,Electronics,656.48,5
2023-11-10,Central,Groceries,32.69,4
2024-02-09,Central,Groceries,26.0,5
2023-05-10,Central,Electronics,291.5,4
2023-04-13,Central,Home & Garden,64.89,2
2024-10-13,North,Clothing,37.29,1
2023-04-10,Central,Clothing,92.0,5
2023-07-01,Central,Toys,61.61,2
2024-12-18,West,Home & Garden,28.08,5
2024-08-14,West,Toys,43.71,1
2023-02-27,West,Electronics,483.64,5
2023-07-31,Central,Electronics,489.56,3
2024-06-21,South,Toys,64.43,2
2024-08-09,West,Clothing,70.24,4
2024-10-07,South,Home & Garden,80.08,2
2024-07-29,East,Home & Garden,107.33,4
2024-06-17,South,Home & Garden,122.53,4
2023-02-27,West,Groceries,28.31,2
2024-12-17,South,Clothing,84.9,5
2023-06-23,South,Clothing,45.4,4
2024-08-31,East,Home & Garden,79.65,3
2024-08-27,Central,Clothing,49.04,3
2023-06-26,South,Toys,16.43,4
2024-03-09,East,Toys,21.6,5
2023-12-06,East,Clothing,92.23,3
2024-04-19,West,Clothing,64.58,3
2023-08-26,West,Electronics,373.06,2
2024-05-19,South,Electronics,798.65,4
2024-12-28,Central,Clothing,18.94,1
2024-10-26,Central,Home & Garden,234.32,1
2024-05-21,Central,Clothing,24.52,5
2023-09-21,Central,Toys,75.02,2
2023-04-11,South,Clothing,,3
2024-04-19,East,Clothing,47.94,5
2023-07-18,East,Home & Garden,231.01,2
2024-12-08,Central,Electronics,552.61,1
2024-12-31,West,Clothing,88.04,3
2024-12-23,Central,Electronics,266.18,1
2023-07-30,East,Toys,33.63,2
2023-02-05,South,Clothing,67.66,3
2023-02-07,Central,Electronics,705.47,5
2023-09-15,East,Clothing,39.27,5
2024-10-07,East,Home & Garden,74.0,3
2023-04-03,East,Groceries,22.41,1
2024-03-10,East,Groceries,,1
2024-05-03,west,Electronics,428.05,1
2023-03-21,East,Electronics,790.1,2
2024-09-19,South,Groceries,23.04,2
2024-07-03,West,Groceries,32.23,5
2024-10-11,West,Toys,11.72,2
2024-08-02,East,Electronics,558.86,5
2024-01-21,Central,Clothing,27.05,5
2023-04-10,Central,Toys,41.66,5
2023-02-07,central,Toys,32.87,2
2024-11-30,Central,Groceries,54.62,1
2023-08-29,Central,Electronics,195.83,1
2024-04-23,North,Electronics,634.9,4
2023-06-25,South,Toys,19.65,1
2023-06-10,Central,Clothing,,2
2024-03-20,North,Home & Garden,290.39,2
2024-07-09,East,Home & Garden,63.58,4
2024-07-13,East,Toys,23.05,4
2024-12-04,East,Electronics,998.14,2
2024-12-20,North,Groceries,40.98,3
2024-01-24,East,Home & Garden,48.25,5
2023-06-27,Central,Electronics,350.41,2
2023-10-27,West,Toys,62.37,3
2024-03-01,West,Groceries,47.81,2
2023-02-05,South,Electronics,187.87,1
2024-10-20,South,Clothing,45.2,1
2023-06-08,North,Toys,50.84,2
2024-05-17,South,Toys,66.53,1
2024-05-08,East,Toys,55.02,5
2024-11-18,North,Home & Garden,176.75,4
2023-01-30,West,Clothing,36.34,3
2023-05-03,East,Home & Garden,67.84,1
2024-06-13,West,Home & Garden,157.85,3
2023-12-24,North,Groceries,17.3,2
2024-02-05,Central,Electronics,391.86,5
2024-10-19,East,Electronics,282.23,2
2023-07-30,West,Clothing,47.26,3
2023-01-24,South,Toys,22.91,5
2023-11-30,East,Toys,59.75,4
2023-05-06,South,Electronics,169.22,3
2023-07-02,Central,Toys,76.38,4
2024-09-10,West,Clothing,15.15,4
2024-12-05,East,Clothing,67.26,3
2024-03-20,South,Home & Garden,26.82,5
2023-11-25,North,Groceries,50.82,3
2024-02-26,Central,Toys,57.32,2
2024-02-27,South,Clothing,33.69,3
2023-03-06,West,Home & Garden,214.15,2
2023-02-10,West,Clothing,15.56,3
2024-04-02,West,Clothing,71.86,5
2023-05-16,North,Toys,69.24,4
2024-07-19,South,Groceries,34.3,3
2024-04-15,West,Clothing,80.86,5
2024-07-16,West,Home & Garden,41.29,2
2024-08-12,West,Home & Garden,88.73,3
2023-03-30,South,Electronics,275.12,1
2024-12-01,East,Home & Garden,187.34,2
2023-10-06,east,Toys,40.69,1
2023-08-01,South,Home & Garden,194.73,3
2024-10-15,Central,Groceries,28.45,4
2023-06-11,South,Home & Garden,63.77,2
2023-12-26,South,Toys,67.71,2
2023-12-10,North,Toys,78.68,1
2024-05-28,North,Clothing,95.44,4
2023-11-16,South,Groceries,24.03,5
2023-09-02,Central,Electronics,669.91,3
2023-11-14,North,Toys,49.62,1
2023-12-04,West,Electronics,953.94,1
2024-07-02,East,Electronics,162.97,3
2024-12-02,Central,Home & Garden,131.24,2
2024-01-16,West,Toys,23.87,4
2024-11-04,South,Groceries,11.72,1
2024-07-24,East,Toys,76.52,1
2023-07-24,north,Groceries,20.36,3
2023-11-05,East,Electronics,516.68,2
2024-09-22,West,Toys,41.81,4
2024-10-18,West,Home & Garden,195.49,1
2024-08-26,East,Groceries,41.25,4
2023-07-06,East,Groceries,45.4,4
2023-10-22,West,Clothing,73.74,5
2023-12-24,Central,Home & Garden,217.54,4
2024-07-27,Central,Toys,51.63,5
2024-03-03,North,Groceries,,3
2023-06-06,East,Clothing,38.11,5
2024-03-02,West,Clothing,102.09,5
2023-01-25,North,Home & Garden,227.12,1
2023-03-28,North,Electronics,632.08,2
2024-07-03,East,Electronics,373.46,5
2023-01-30,Central,Home & Garden,30.63,3
2024-09-03,Central,Electronics,157.9,2
2024-01-12,north,Toys,27.21,2
2024-02-15,North,Home & Garden,271.92,2
2024-01-13,Central,Clothing,110.5,2
2023-10-25,West,Clothing,104.85,2
2024-03-15,South,Home & Garden,299.0,3
2024-02-05,West,Groceries,18.71,4
2023-09-14,West,Groceries,20.12,1
2023-09-13,east,Electronics,817.75,2
2024-01-22,South,Home & Garden,53.97,3
2023-03-31,East,Groceries,48.26,1
2024-03-21,Central,Toys,72.73,5
2023-07-25,Central,Electronics,759.94,4
2024-05-27,South,Electronics,788.87,4
2023-10-25,North,Toys,78.53,5
2023-09-27,West,Electronics,879.14,5
2024-07-11,Central,Home & Garden,41.84,1
2023-05-03,West,Home & Garden,82.69,4
2023-12-14,West,Electronics,300.62,5
2024-06-25,North,Electronics,691.12,1
2023-11-28,North,Toys,12.38,1
2023-11-12,South,Clothing,100.82,4
2023-06-12,East,Toys,22.28,1
2024-10-05,South,Toys,34.67,5
2023-06-29,East,Clothing,63.46,5
2023-04-25,Central,Home & Garden,,1
2024-12-24,Central,Toys,45.07,4
2023-06-06,West,Toys,62.63,2
2024-10-03,West,Toys,76.22,3
2023-12-25,Central,Home & Garden,146.77,5
2024-07-09,South,Groceries,43.03,3
2023-10-14,West,Clothing,115.96,2
2024-08-29,south,Toys,17.1,1
2024-08-26,West,Home & Garden,100.65,4
2023-08-08,East,Toys,47.93,4
2023-01-23,West,Toys,71.7,4
2024-05-22,North,Electronics,251.94,3
2024-02-27,central,Groceries,26.49,2
2023-05-10,North,Toys,11.74,5
2023-09-30,East,Electronics,505.96,4
2023-01-03,North,Clothing,88.54,3
2023-01-18,South,Electronics,434.84,2
2024-06-02,central,Toys,53.25,5
2024-06-20,East,Electronics,332.28,2
2024-10-10,North,Home & Garden,28.83,5
2023-01-02,Central,Home & Garden,,4
2023-03-23,North,Groceries,11.35,2
2024-11-04,south,Toys,78.42,5
2024-10-22,North,Home & Garden,146.49,4
2023-04-01,South,Home & Garden,280.63,5
2023-01-11,South,Home & Garden,197.27,5
2024-04-26,West,Toys,21.21,2
2023-04-03,West,Clothing,25.99,3
2023-01-01,Central,Groceries,34.68,2
2023-09-25,West,Home & Garden,237.31,4
2024-01-07,South,Home & Garden,209.83,2
2024-08-26,central,Groceries,52.52,1
2023-07-15,Central,Electronics,162.95,1
2024-06-25,West,Toys,45.01,3
2024-07-28,North,Toys,74.95,1
2023-12-02,South,Groceries,11.88,5
2023-07-09,North,Electronics,583.57,3
2023-03-03,West,Clothing,88.2,2
2023-05-19,East,Clothing,39.12,4
2024-05-05,North,Home & Garden,244.36,2
2024-07-20,East,Clothing,75.49,4
